T,a,P,rho
252.510500000000,318.555317850087,50623.1312282830,0.698405519161781
252.504000000000,318.551217777236,50616.2825903381,0.698329010200954
252.497500000000,318.547117651612,50609.4347026579,0.698252507652326
252.491000000000,318.543017473213,50602.5875651793,0.698176011515525
252.484500000000,318.538917242038,50595.7411778396,0.698099521790178
252.478000000000,318.534816958084,50588.8955405757,0.698023038475914
252.471500000000,318.530716621349,50582.0506533250,0.697946561572359
252.465000000000,318.526616231831,50575.2065160244,0.697870091079142
252.458500000000,318.522515789528,50568.3631286112,0.697793626995890
252.452000000000,318.518415294438,50561.5204910225,0.697717169322230
252.445500000000,318.514314746559,50554.6786031954,0.697640718057792
252.439000000000,318.510214145889,50547.8374650671,0.697564273202201
252.432500000000,318.506113492426,50540.9970765747,0.697487834755087
252.426000000000,318.502012786168,50534.1574376554,0.697411402716077
252.419500000000,318.497912027112,50527.3185482464,0.697334977084798
252.413000000000,318.493811215257,50520.4804082847,0.697258557860879
252.406500000000,318.489710350601,50513.6430177077,0.697182145043947
252.400000000000,318.485609433142,50506.8063764524,0.697105738633630
252.393500000000,318.481508462878,50499.9704844560,0.697029338629556
252.387000000000,318.477407439806,50493.1353416557,0.696952945031352
252.380500000000,318.473306363924,50486.3009479886,0.696876557838647
252.374000000000,318.469205235231,50479.4673033921,0.696800177051069
252.367500000000,318.465104053725,50472.6344078032,0.696723802668245
252.361000000000,318.461002819403,50465.8022611592,0.696647434689803
252.354500000000,318.456901532264,50458.9708633972,0.696571073115370
252.348000000000,318.452800192305,50452.1402144544,0.696494717944576
252.341500000000,318.448698799524,50445.3103142682,0.696418369177049
252.335000000000,318.444597353920,50438.4811627755,0.696342026812414
252.328500000000,318.440495855489,50431.6527599137,0.696265690850301
252.322000000000,318.436394304232,50424.8251056200,0.696189361290338
252.315500000000,318.432292700144,50417.9981998317,0.696113038132153
252.309000000000,318.428191043224,50411.1720424858,0.696036721375373
252.302500000000,318.424089333471,50404.3466335196,0.695960411019627
252.296000000000,318.419987570881,50397.5219728705,0.695884107064543
252.289500000000,318.415885755453,50390.6980604756,0.695807809509748
252.283000000000,318.411783887186,50383.8748962721,0.695731518354871
252.276500000000,318.407681966076,50377.0524801973,0.695655233599540
252.270000000000,318.403579992123,50370.2308121884,0.695578955243383
252.263500000000,318.399477965323,50363.4098921827,0.695502683286027
252.257000000000,318.395375885675,50356.5897201174,0.695426417727101
252.250500000000,318.391273753176,50349.7702959299,0.695350158566234
252.244000000000,318.387171567826,50342.9516195572,0.695273905803052
252.237500000000,318.383069329621,50336.1336909368,0.695197659437185
252.231000000000,318.378967038559,50329.3165100058,0.695121419468260
252.224500000000,318.374864694639,50322.5000767016,0.695045185895905
252.218000000000,318.370762297859,50315.6843909614,0.694968958719749
252.211500000000,318.366659848216,50308.8694527224,0.694892737939419
252.205000000000,318.362557345709,50302.0552619221,0.694816523554546
252.198500000000,318.358454790335,50295.2418184975,0.694740315564754
252.192000000000,318.354352182093,50288.4291223862,0.694664113969675
252.185500000000,318.350249520980,50281.6171735253,0.694587918768935
252.179000000000,318.346146806994,50274.8059718520,0.694511729962162
252.172500000000,318.342044040133,50267.9955173039,0.694435547548986
252.166000000000,318.337941220395,50261.1858098180,0.694359371529033
252.159500000000,318.333838347779,50254.3768493318,0.694283201901934
252.153000000000,318.329735422282,50247.5686357824,0.694207038667315
252.146500000000,318.325632443902,50240.7611691074,0.694130881824805
252.140000000000,318.321529412637,50233.9544492440,0.694054731374033
252.133500000000,318.317426328484,50227.1484761294,0.693978587314626
252.127000000000,318.313323191443,50220.3432497010,0.693902449646213
252.120500000000,318.309220001510,50213.5387698962,0.693826318368422
252.114000000000,318.305116758685,50206.7350366523,0.693750193480882
252.107500000000,318.301013462964,50199.9320499066,0.693674074983221
252.101000000000,318.296910114346,50193.1298095964,0.693597962875068
252.094500000000,318.292806712828,50186.3283156591,0.693521857156050
252.088000000000,318.288703258410,50179.5275680320,0.693445757825796
252.081500000000,318.284599751088,50172.7275666525,0.693369664883935
252.075000000000,318.280496190860,50165.9283114580,0.693293578330094
252.068500000000,318.276392577725,50159.1298023858,0.693217498163903
252.062000000000,318.272288911680,50152.3320393732,0.693141424384990
252.055500000000,318.268185192724,50145.5350223577,0.693065356992983
252.049000000000,318.264081420854,50138.7387512765,0.692989295987511
252.042500000000,318.259977596068,50131.9432260670,0.692913241368202
252.036000000000,318.255873718365,50125.1484466668,0.692837193134684
252.029500000000,318.251769787742,50118.3544130130,0.692761151286587
252.023000000000,318.247665804197,50111.5611250431,0.692685115823538
252.016500000000,318.243561767728,50104.7685826945,0.692609086745167
252.010000000000,318.239457678334,50097.9767859046,0.692533064051101
252.003500000000,318.235353536011,50091.1857346107,0.692457047740969
251.997000000000,318.231249340758,50084.3954287503,0.692381037814401
251.990500000000,318.227145092574,50077.6058682608,0.692305034271023
251.984000000000,318.223040791455,50070.8170530795,0.692229037110466
251.977500000000,318.218936437400,50064.0289831439,0.692153046332357
251.971000000000,318.214832030407,50057.2416583914,0.692077061936326
251.964500000000,318.210727570473,50050.4550787594,0.692001083922000
251.958000000000,318.206623057598,50043.6692441853,0.691925112289008
251.951500000000,318.202518491778,50036.8841546065,0.691849147036980
251.945000000000,318.198413873011,50030.0998099606,0.691773188165544
251.938500000000,318.194309201296,50023.3162101848,0.691697235674327
251.932000000000,318.190204476631,50016.5333552166,0.691621289562960
251.925500000000,318.186099699013,50009.7512449935,0.691545349831070
251.919000000000,318.181994868440,50002.9698794529,0.691469416478287
251.912500000000,318.177889984911,49996.1892585323,0.691393489504239
251.906000000000,318.173785048423,49989.4093821690,0.691317568908555
251.899500000000,318.169680058974,49982.6302503007,0.691241654690864
251.893000000000,318.165575016563,49975.8518628646,0.691165746850794
251.886500000000,318.161469921186,49969.0742197983,0.691089845387974
251.880000000000,318.157364772843,49962.2973210392,0.691013950302033
251.873500000000,318.153259571531,49955.5211665248,0.690938061592600
251.867000000000,318.149154317248,49948.7457561925,0.690862179259303
251.860500000000,318.145049009992,49941.9710899799,0.690786303301771
251.854000000000,318.140943649760,49935.1971678244,0.690710433719634
251.847500000000,318.136838236552,49928.4239896635,0.690634570512519
251.841000000000,318.132732770364,49921.6515554347,0.690558713680057
251.834500000000,318.128627251195,49914.8798650755,0.690482863221875
251.828000000000,318.124521679043,49908.1089185233,0.690407019137602
251.821500000000,318.120416053906,49901.3387157156,0.690331181426868
251.815000000000,318.116310375781,49894.5692565900,0.690255350089301
251.808500000000,318.112204644666,49887.8005410840,0.690179525124531
251.802000000000,318.108098860560,49881.0325691350,0.690103706532185
251.795500000000,318.103993023461,49874.2653406806,0.690027894311894
251.789000000000,318.099887133366,49867.4988556583,0.689952088463285
251.782500000000,318.095781190273,49860.7331140056,0.689876288985989
251.776000000000,318.091675194180,49853.9681156600,0.689800495879633
251.769500000000,318.087569145086,49847.2038605590,0.689724709143847
251.763000000000,318.083463042988,49840.4403486402,0.689648928778261
251.756500000000,318.079356887884,49833.6775798411,0.689573154782502
251.750000000000,318.075250679772,49826.9155540993,0.689497387156200
251.743500000000,318.071144418650,49820.1542713522,0.689421625898984
251.737000000000,318.067038104517,49813.3937315374,0.689345871010482
251.730500000000,318.062931737369,49806.6339345926,0.689270122490325
251.724000000000,318.058825317205,49799.8748804551,0.689194380338141
251.717500000000,318.054718844022,49793.1165690626,0.689118644553559
251.711000000000,318.050612317820,49786.3590003526,0.689042915136209
251.704500000000,318.046505738595,49779.6021742628,0.688967192085719
251.698000000000,318.042399106346,49772.8460907305,0.688891475401718
251.691500000000,318.038292421070,49766.0907496935,0.688815765083835
251.685000000000,318.034185682766,49759.3361510893,0.688740061131701
251.678500000000,318.030078891431,49752.5822948555,0.688664363544943
251.672000000000,318.025972047064,49745.8291809295,0.688588672323191
251.665500000000,318.021865149662,49739.0768092492,0.688512987466075
251.659000000000,318.017758199224,49732.3251797519,0.688437308973223
251.652500000000,318.013651195747,49725.5742923753,0.688361636844264
251.646000000000,318.009544139229,49718.8241470571,0.688285971078828
251.639500000000,318.005437029668,49712.0747437347,0.688210311676544
251.633000000000,318.001329867062,49705.3260823458,0.688134658637041
251.626500000000,317.997222651409,49698.5781628281,0.688059011959949
251.620000000000,317.993115382708,49691.8309851190,0.687983371644897
251.613500000000,317.989008060955,49685.0845491563,0.687907737691514
251.607000000000,317.984900686149,49678.3388548774,0.687832110099428
251.600500000000,317.980793258288,49671.5939022202,0.687756488868270
251.594000000000,317.976685777370,49664.8496911221,0.687680873997670
251.587500000000,317.972578243392,49658.1062215208,0.687605265487255
251.581000000000,317.968470656353,49651.3634933540,0.687529663336656
251.574500000000,317.964363016251,49644.6215065591,0.687454067545501
251.568000000000,317.960255323083,49637.8802610741,0.687378478113421
251.561500000000,317.956147576847,49631.1397568363,0.687302895040044
251.555000000000,317.952039777543,49624.3999937836,0.687227318325000
251.548500000000,317.947931925166,49617.6609718535,0.687151747967919
251.542000000000,317.943824019716,49610.9226909836,0.687076183968429
251.535500000000,317.939716061190,49604.1851511117,0.687000626326161
251.529000000000,317.935608049586,49597.4483521754,0.686925075040743
251.522500000000,317.931499984902,49590.7122941124,0.686849530111805
251.516000000000,317.927391867137,49583.9769768602,0.686773991538976
251.509500000000,317.923283696287,49577.2424003567,0.686698459321886
251.503000000000,317.919175472352,49570.5085645395,0.686622933460165
251.496500000000,317.915067195328,49563.7754693462,0.686547413953441
251.490000000000,317.910958865214,49557.0431147146,0.686471900801345
251.483500000000,317.906850482008,49550.3115005822,0.686396394003506
251.477000000000,317.902742045708,49543.5806268869,0.686320893559553
251.470500000000,317.898633556311,49536.8504935662,0.686245399469115
251.464000000000,317.894525013816,49530.1211005579,0.686169911731823
251.457500000000,317.890416418221,49523.3924477998,0.686094430347307
251.451000000000,317.886307769523,49516.6645352293,0.686018955315194
251.444500000000,317.882199067721,49509.9373627845,0.685943486635117
251.438000000000,317.878090312812,49503.2109304028,0.685868024306702
251.431500000000,317.873981504794,49496.4852380220,0.685792568329581
251.425000000000,317.869872643665,49489.7602855799,0.685717118703383
251.418500000000,317.865763729424,49483.0360730141,0.685641675427738
251.412000000000,317.861654762068,49476.3126002624,0.685566238502274
251.405500000000,317.857545741595,49469.5898672625,0.685490807926623
251.399000000000,317.853436668003,49462.8678739522,0.685415383700413
251.392500000000,317.849327541290,49456.1466202691,0.685339965823274
251.386000000000,317.845218361453,49449.4261061510,0.685264554294837
251.379500000000,317.841109128492,49442.7063315357,0.685189149114729
251.373000000000,317.836999842404,49435.9872963609,0.685113750282583
251.366500000000,317.832890503186,49429.2690005643,0.685038357798026
251.360000000000,317.828781110836,49422.5514440838,0.684962971660689
251.353500000000,317.824671665354,49415.8346268570,0.684887591870201
251.347000000000,317.820562166736,49409.1185488217,0.684812218426193
251.340500000000,317.816452614980,49402.4032099157,0.684736851328293
251.334000000000,317.812343010085,49395.6886100768,0.684661490576133
251.327500000000,317.808233352048,49388.9747492427,0.684586136169341
251.321000000000,317.804123640868,49382.2616273512,0.684510788107548
251.314500000000,317.800013876542,49375.5492443400,0.684435446390383
251.308000000000,317.795904059067,49368.8376001471,0.684360111017476
251.301500000000,317.791794188443,49362.1266947101,0.684284781988457
