time (sec),density (kg/m^3),y acceleration (m/s^2)
1.252227983,1.223027709,21.83317809
1.259056291,1.223006045,21.83668927
1.2658846,1.222984262,21.84020044
1.273479231,1.222959894,21.84410566
1.281073861,1.222935378,21.84801091
1.288668492,1.222910715,21.85191618
1.296263123,1.222885904,21.85582146
1.306448013,1.222852399,21.86105867
1.316632903,1.222818629,21.86629592
1.326817793,1.222784592,21.87153322
1.337002683,1.222750291,21.87677054
1.347187573,1.222715723,21.88200788
1.357372463,1.22268089,21.88724529
1.367557353,1.22264579,21.89248276
1.377742242,1.222610425,21.89772025
1.387403765,1.222576631,21.90268868
1.397065287,1.222542598,21.90765718
1.40672681,1.222508326,21.91262573
1.416388332,1.222473814,21.91759435
1.42730103,1.222434545,21.92320652
1.438213727,1.22239497,21.92881879
1.449126424,1.22235509,21.93443116
1.460039121,1.222314904,21.94004368
1.473704589,1.22226415,21.9470721
1.487370056,1.222212916,21.95410073
1.501035524,1.222161202,21.96112956
1.514700991,1.222109009,21.96815856
1.528366458,1.222056336,21.9751878
1.542031926,1.222003183,21.9822172
1.555697393,1.221949549,21.98924685
1.569362861,1.221895436,21.99627667
1.58477525,1.221833829,22.00420544
1.600187639,1.22177161,22.01213445
1.615600028,1.221708781,22.02006378
1.631012417,1.22164534,22.02799334
1.645608342,1.221584696,22.03550314
1.660204267,1.221523503,22.04301315
1.674800192,1.221461762,22.05052346
1.689396116,1.221399472,22.05803399
1.703992041,1.221336633,22.06554481
1.718587966,1.221273245,22.07305587
1.733183891,1.221209307,22.08056719
1.747779816,1.221144821,22.08807878
1.763743551,1.221073662,22.09629457
1.779707286,1.221001845,22.10451071
1.795671021,1.220929371,22.11272714
1.811634756,1.22085624,22.12094392
1.825670062,1.220791399,22.12816839
1.839705369,1.22072605,22.13539311
1.853740675,1.220660192,22.14261814
1.867775982,1.220593825,22.1498434
1.879032523,1.220540229,22.15563843
1.890289065,1.220486307,22.16143359
1.901545607,1.220432057,22.16722898
1.912802148,1.220377479,22.17302453
1.92405869,1.220322574,22.1788203
1.935315232,1.220267341,22.18461625
1.946571773,1.220211781,22.1904124
1.957828315,1.220155893,22.19620874
1.967650133,1.22010686,22.20126646
1.977471951,1.220057578,22.20632435
1.987293769,1.220008046,22.21138235
1.997115587,1.219958265,22.21644055
2.003528664,1.219925626,22.21974331
2.00994174,1.21989288,22.22304614
2.016354816,1.219860028,22.22634906
2.022767892,1.219827069,22.22965204
2.029180969,1.219794004,22.23295506
2.035594045,1.219760833,22.23625816
2.042007121,1.219727555,22.23956135
2.048420197,1.21969417,22.24286457
2.062062,1.219622801,22.24989138
2.075703803,1.219550949,22.25691849
2.089345606,1.219478615,22.26394593
2.102987408,1.219405799,22.27097362
2.114341638,1.219344826,22.27682312
2.125695867,1.219283518,22.28267281
2.137050096,1.219221876,22.28852274
2.148404325,1.2191599,22.29437287
2.158303431,1.219105593,22.29947345
2.168202538,1.219051033,22.30457418
2.178101645,1.218996218,22.3096751
2.188000752,1.218941149,22.31477617
2.196295627,1.218894809,22.31905073
2.204590501,1.21884829,22.32332536
2.212885376,1.218801592,22.32760015
2.22118025,1.218754716,22.33187504
2.231694069,1.218695044,22.33729367
2.242207887,1.218635084,22.34271251
2.252721705,1.218574837,22.34813153
2.263235523,1.218514304,22.35355075
2.274496008,1.218449153,22.35935506
2.285756492,1.218383672,22.36515958
2.297016977,1.218317863,22.37096435
2.308277461,1.218251723,22.37676931
2.324256965,1.218157301,22.38500743
2.34023647,1.218062215,22.39324602
2.356215974,1.217966465,22.40148506
2.372195478,1.217870051,22.40972456
2.381834981,1.217811569,22.4146952
2.391474484,1.217752845,22.41966602
2.401113987,1.21769388,22.42463701
2.41075349,1.217634673,22.42960817
2.420392993,1.217575224,22.4345795
2.430032496,1.217515533,22.43955101
2.439671999,1.217455601,22.44452269
2.449311502,1.217395427,22.44949456
2.457372156,1.217344922,22.45365221
2.46543281,1.217294249,22.45780998
2.473493464,1.217243407,22.4619679
2.481554118,1.217192395,22.4661259
2.49034517,1.217136568,22.47066087
2.499136221,1.21708054,22.47519592
2.507927273,1.217024311,22.47973118
2.516718324,1.216967881,22.48426653
2.527530288,1.216898202,22.48984475
2.538342252,1.216828218,22.49542315
2.549154215,1.21675793,22.5010018
2.559966179,1.216687337,22.50658068
2.569420894,1.216625356,22.5114594
2.578875609,1.216563142,22.51633833
2.588330324,1.216500695,22.52121739
2.597785039,1.216438015,22.52609668
2.604429749,1.216393825,22.52952586
2.611074459,1.216349519,22.53295517
2.617719168,1.216305099,22.53638457
2.624363878,1.216260563,22.53981403
2.631008588,1.216215912,22.54324362
2.637653297,1.216171146,22.54667325
2.644298007,1.216126264,22.55010299
2.650942716,1.216081268,22.55353284
2.659005914,1.216026511,22.55769495
2.667069111,1.215971585,22.56185724
2.675132308,1.215916488,22.5660196
2.683195505,1.215861223,22.57018215
2.690294917,1.215812422,22.57384722
2.69739433,1.21576349,22.57751242
2.704493743,1.215714427,22.58117772
2.711593155,1.215665232,22.58484311
2.718692568,1.215615905,22.58850863
2.725791981,1.215566447,22.5921742
2.732891393,1.215516858,22.59583993
2.739990806,1.215467136,22.59950572
2.747455133,1.215414718,22.60336006
2.75491946,1.215362153,22.60721452
2.762383787,1.215309443,22.61106908
2.769848113,1.215256588,22.61492378
2.776884781,1.215206628,22.6185577
2.783921448,1.215156538,22.62219177
2.790958116,1.215106319,22.62582589
2.797994784,1.21505597,22.62946015
2.808555834,1.214980162,22.63491482
2.819116885,1.214904062,22.64036976
2.829677936,1.21482767,22.6458249
2.840238987,1.214750988,22.65128028
2.844170301,1.214722368,22.65331109
2.848101616,1.214693708,22.65534194
2.852032931,1.214665008,22.65737281
2.855964245,1.214636268,22.6594037
2.85989556,1.214607487,22.66143464
2.863826874,1.214578665,22.66346563
2.867758189,1.214549803,22.66549662
2.871689503,1.214520901,22.66752764
2.876527521,1.214485278,22.67002715
2.881365539,1.214449593,22.67252674
2.886203556,1.214413847,22.67502632
2.891041574,1.21437804,22.67752597
2.898482673,1.214322848,22.68137068
2.905923772,1.21426751,22.68521546
2.913364871,1.214212028,22.68906041
2.92080597,1.214156401,22.69290542
2.926353849,1.214114833,22.69577227
2.931901728,1.214073185,22.69863915
2.937449607,1.214031456,22.70150611
2.942997486,1.213989646,22.70437316
2.948545365,1.213947756,22.70724023
2.954093244,1.213905785,22.71010739
2.959641123,1.213863734,22.71297464
2.965189002,1.213821602,22.7158419
2.969920216,1.213785609,22.71828717
2.974651431,1.213749557,22.72073252
2.979382646,1.213713447,22.72317785
2.98411386,1.213677277,22.72562326
2.990201393,1.213630653,22.72876981
2.996288926,1.213583932,22.73191639
3.002376459,1.213537114,22.73506308
3.008463992,1.213490199,22.73820984
3.014097968,1.213446694,22.74112221
3.019731943,1.213403104,22.74403469
3.025365919,1.213359432,22.74694718
3.030999895,1.213315677,22.74985977
3.038691992,1.213255804,22.75383646
3.046384089,1.213195775,22.75781327
3.054076186,1.213135592,22.76179021
3.061768284,1.213075254,22.76576728
3.068542318,1.213021989,22.76926979
3.075316353,1.212968604,22.7727724
3.082090388,1.212915099,22.77627512
3.088864422,1.212861473,22.77977792
3.095348245,1.212810033,22.78313079
3.101832068,1.212758482,22.7864837
3.108315891,1.212706821,22.78983675
3.114799714,1.21265505,22.79318985
3.12076343,1.212607335,22.79627409
3.126727147,1.212559526,22.79935841
3.132690863,1.212511624,22.80244279
3.138654579,1.212463629,22.80552729
3.147115805,1.212395375,22.8099036
3.15557703,1.212326933,22.8142801
3.164038256,1.212258304,22.81865675
3.172499482,1.212189487,22.82303356
3.181312057,1.212117613,22.82759232
3.190124633,1.212045535,22.8321512
3.198937209,1.211973254,22.83671028
3.207749785,1.211900769,22.84126954
3.215423503,1.211837485,22.84523972
3.223097221,1.211774048,22.84921006
3.23077094,1.211710456,22.8531805
3.238444658,1.211646709,22.85715111
3.245735924,1.211585997,22.8609239
3.253027189,1.211525145,22.86469686
3.260318455,1.211464154,22.86846989
3.267609721,1.211403023,22.87224307
3.274853264,1.211342154,22.87599165
3.282096807,1.211281148,22.87974037
3.28934035,1.211220004,22.88348918
3.296583893,1.211158723,22.88723813
3.302663899,1.211107179,22.89038496
3.308743904,1.211055538,22.8935319
3.31482391,1.2110038,22.89667889
3.320903915,1.210951965,22.89982602
3.334989346,1.210831508,22.90711717
3.349074777,1.21071053,22.91440879
3.363160208,1.210589031,22.92170089
3.377245639,1.210467012,22.92899349
3.385984407,1.210391048,22.93351815
3.394723176,1.210314884,22.93804301
3.403461944,1.210238519,22.94256809
3.412200712,1.210161954,22.94709334
3.419060265,1.210101713,22.95064561
3.425919818,1.210041348,22.95419801
3.432779371,1.209980861,22.95775053
3.439638923,1.209920249,22.96130318
3.446498476,1.209859514,22.96485593
3.453358029,1.209798656,22.96840883
3.460217581,1.209737674,22.9719618
3.467077134,1.209676568,22.97551492
3.473873946,1.2096159,22.9790356
3.480670758,1.20955511,22.98255643
3.48746757,1.209494199,22.9860773
3.494264382,1.209433167,22.98959833
3.502768424,1.209356633,22.99400383
3.511272466,1.20927991,22.9984095
3.519776508,1.209202996,23.00281532
3.528280549,1.209125893,23.00722121
3.536784591,1.2090486,23.01162725
3.545288633,1.208971117,23.01603342
3.553792675,1.208893443,23.02043964
3.562296717,1.20881558,23.02484599
3.569119164,1.208752976,23.02838109
3.575941612,1.20869025,23.03191623
3.58276406,1.208627402,23.03545147
3.589586508,1.208564431,23.03898674
3.595954597,1.208505544,23.0422867
3.602322686,1.20844655,23.0455867
3.608690774,1.208387449,23.04888685
3.615058863,1.208328242,23.05218705
3.621923246,1.208264301,23.05574465
3.628787629,1.208200237,23.05930235
3.635652012,1.208136049,23.06286026
3.642516394,1.208071736,23.06641832
3.649822889,1.208003146,23.07020578
3.657129383,1.207934415,23.07399349
3.664435878,1.207865544,23.07778142
3.671742372,1.207796533,23.08156968
3.679048867,1.207727381,23.08535818
3.686355361,1.207658089,23.08914702
3.693661855,1.207588657,23.0929362
3.70096835,1.207519084,23.09672571
3.705879008,1.207472246,23.09927286
3.710789666,1.207425344,23.10182015
3.715700324,1.207378379,23.10436763
3.720610982,1.20733135,23.10691531
3.725521641,1.207284258,23.10946313
3.730432299,1.207237103,23.11201115
3.735342957,1.207189884,23.11455928
3.740253615,1.207142602,23.11710753
3.745816483,1.207088964,23.11999437
3.751379351,1.207035244,23.12288129
3.75694222,1.206981443,23.12576832
3.762505088,1.20692756,23.12865535
3.770576172,1.206849238,23.13284417
3.778647256,1.206770744,23.13703293
3.78671834,1.206692079,23.14122152
3.794789424,1.206613243,23.1454099
3.802860508,1.206534236,23.14959796
3.810931592,1.206455057,23.15378555
3.819002676,1.206375707,23.15797263
3.82707376,1.206296185,23.16215912
3.834181377,1.206226014,23.1658452
3.841288993,1.206155711,23.16953069
3.848396609,1.206085274,23.17321545
3.855504225,1.206014705,23.17689943
3.862839267,1.205941738,23.18070043
3.870174309,1.20586863,23.1845004
3.877509351,1.20579538,23.1882994
3.884844393,1.205721989,23.1920975
3.892179435,1.205648456,23.19589469
3.899514476,1.205574781,23.19969111
3.906849518,1.205500965,23.20348676
3.91418456,1.205427008,23.20728172
3.921502139,1.205353085,23.21106705
3.928819718,1.205279022,23.2148518
3.936137297,1.205204817,23.21863606
3.943454876,1.205130472,23.22241992
3.950082765,1.205063012,23.22584679
3.956710654,1.204995437,23.22927345
3.963338544,1.204927746,23.2326999
3.969966433,1.204859939,23.23612622
3.976594322,1.204792017,23.23955247
3.983222212,1.204723979,23.24297864
3.989850101,1.204655826,23.24640488
3.99647799,1.204587557,23.24983116
4.004007881,1.204509857,23.25372391
4.011537772,1.204432007,23.25761694
4.019067663,1.204354009,23.26151026
4.026597553,1.204275861,23.26540395
4.033449773,1.204204616,23.26894752
4.040301992,1.204133248,23.2724913
4.047154212,1.204061757,23.27603536
4.054006431,1.203990142,23.27957964
4.061307952,1.203913695,23.28335653
4.068609472,1.203837107,23.28713368
4.075910993,1.20376038,23.29091101
4.083212514,1.203683511,23.29468852
4.092211825,1.203588577,23.29934464
4.101211136,1.203493429,23.30400098
4.110210448,1.203398067,23.3086575
4.119209759,1.203302493,23.31331413
4.12820907,1.203206705,23.31797087
4.137208382,1.203110704,23.32262768
4.146207693,1.20301449,23.32728451
4.155207004,1.202918063,23.33194133
4.162997621,1.202834414,23.33597262
4.170788238,1.202750606,23.34000384
4.178578854,1.202666638,23.34403503
4.186369471,1.20258251,23.34806617
4.194103591,1.202498834,23.35206799
4.20183771,1.202415001,23.35606979
4.20957183,1.20233101,23.36007158
4.217305949,1.202246862,23.36407332
4.227952573,1.202130768,23.369582
4.238599198,1.202014375,23.37509065
4.249245822,1.201897683,23.3805993
4.259892447,1.201780693,23.38610796
4.270539071,1.201663405,23.39161666
4.281185695,1.201545818,23.3971254
4.29183232,1.201427933,23.40263421
4.302478944,1.201309749,23.4081431
4.308668726,1.201240902,23.41134591
4.314858508,1.201171954,23.4145488
4.32104829,1.201102904,23.4177517
4.327238072,1.201033754,23.42095465
4.332128842,1.200979045,23.42348545
4.337019612,1.200924273,23.42601626
4.341910381,1.200869437,23.4285471
4.346801151,1.200814539,23.43107796
4.351691921,1.200759578,23.43360883
4.356582691,1.200704553,23.43613974
4.361473461,1.200649466,23.43867064
4.366364231,1.200594316,23.4412016
4.371006324,1.200541911,23.44360385
4.375648417,1.20048945,23.44600616
4.38029051,1.200436932,23.44840843
4.384932604,1.200384358,23.45081077
4.391233292,1.200312908,23.45407142
4.397533981,1.200241353,23.45733213
4.40383467,1.200169694,23.46059286
4.410135359,1.20009793,23.4638536
4.416355742,1.200026979,23.46707284
4.422576125,1.199955925,23.47029205
4.428796508,1.19988477,23.47351132
4.435016891,1.199813512,23.4767306
4.439815413,1.199758473,23.47921401
4.444613934,1.199703374,23.48169746
4.449412456,1.199648214,23.48418089
4.454210978,1.199592993,23.48666435
4.459009499,1.199537712,23.48914781
4.463808021,1.19948237,23.49163128
4.468606543,1.199426967,23.49411476
4.473405064,1.199371503,23.49659825
4.477759023,1.199321126,23.49885167
4.482112982,1.199270699,23.50110507
4.486466941,1.199220222,23.50335853
4.4908209,1.199169694,23.50561194
4.495208077,1.199118731,23.50788259
4.499595254,1.199067717,23.51015322
4.503982431,1.199016653,23.51242388
4.508369608,1.198965538,23.51469454
4.512846978,1.198913319,23.51701188
4.517324348,1.198861048,23.51932926
4.521801718,1.198808724,23.5216466
4.526279088,1.198756347,23.52396401
4.533213149,1.198675128,23.5275529
4.540147211,1.198593782,23.53114184
4.547081272,1.198512309,23.53473082
4.554015334,1.19843071,23.5383198
4.560339361,1.198356179,23.54159305
4.566663389,1.198281542,23.54486634
4.572987416,1.198206801,23.54813963
4.579311444,1.198131954,23.55141295
4.58414348,1.198074694,23.55391404
4.588975515,1.198017373,23.55641512
4.593807551,1.19795999,23.55891624
4.598639587,1.197902546,23.56141734
4.603471623,1.19784504,23.56391848
4.608303659,1.197787473,23.56641961
4.613135695,1.197729844,23.56892078
4.617967731,1.197672154,23.57142193
4.622069134,1.197623139,23.57354492
4.626170537,1.197574079,23.57566792
4.63027194,1.197524975,23.57779091
4.634373342,1.197475827,23.57991395
4.636909619,1.197445412,23.58122679
4.639445897,1.19741498,23.58253965
4.641982174,1.197384531,23.58385253
4.644518451,1.197354065,23.5851654
4.647054728,1.197323582,23.58647826
4.649591005,1.197293082,23.58779114
4.652127282,1.197262566,23.58910404
4.654663559,1.197232032,23.59041691
4.657859009,1.197193539,23.592071
4.661054459,1.197155019,23.59372513
4.66424991,1.197116471,23.59537924
4.66744536,1.197077897,23.59703335
4.670999241,1.197034965,23.59887304
4.674553121,1.196991999,23.6007127
4.678107002,1.196949,23.60255237
4.681660882,1.196905968,23.60439209
4.687745545,1.196832215,23.60754184
4.693830207,1.196758364,23.61069164
4.699914869,1.196684415,23.61384147
4.705999532,1.196610369,23.61699129
4.710924265,1.196550367,23.6195407
4.715848997,1.196490302,23.62209008
4.72077373,1.196430172,23.62463951
4.725698462,1.196369979,23.62718893
4.731742683,1.196296015,23.63031791
4.737786904,1.196221955,23.63344693
4.743831125,1.196147799,23.63657592
4.749875345,1.196073546,23.63970496
4.75672546,1.195989277,23.64325124
4.763575574,1.195904885,23.64679751
4.770425689,1.195820369,23.65034381
4.777275803,1.195735729,23.65389016
4.780236528,1.195699108,23.65542293
4.783197253,1.195662464,23.65695573
4.786157978,1.195625797,23.65848854
4.789118704,1.195589107,23.66002132
4.792079429,1.195552394,23.66155413
4.795040154,1.195515658,23.66308696
4.798000879,1.195478899,23.66461975
4.800961604,1.195442116,23.66615257
4.805716269,1.195382999,23.66861416
4.810470935,1.195323822,23.67107574
4.8152256,1.195264585,23.67353735
4.819980265,1.195205289,23.67599896
4.824516833,1.195148657,23.67834767
4.8290534,1.195091972,23.68069639
4.833589968,1.195035232,23.68304513
4.838126535,1.194978437,23.68539386
4.845923241,1.194880702,23.68943051
4.853719946,1.194782807,23.6934672
4.861516652,1.194684752,23.69750392
4.869313357,1.194586537,23.70154068
4.875701004,1.194505952,23.7048479
4.882088651,1.19442526,23.70815514
4.888476299,1.194344461,23.71146243
4.894863946,1.194263554,23.71476973
4.900658637,1.194190065,23.71777001
4.906453328,1.194116487,23.72077034
4.91224802,1.194042821,23.72377067
4.918042711,1.193969067,23.72677101
4.92371105,1.193896835,23.72970597
4.929379389,1.193824519,23.73264092
4.935047728,1.193752118,23.7355759
4.940716067,1.193679633,23.73851092
4.945701707,1.193615808,23.7410924
4.950687347,1.193551917,23.74367395
4.955672988,1.193487961,23.74625547
4.960658628,1.19342394,23.74883704
4.965407666,1.193362896,23.75129609
4.970156705,1.193301793,23.75375516
4.974905743,1.19324063,23.75621424
4.979654782,1.193179408,23.75867332
4.984681539,1.193114541,23.76127624
4.989708295,1.193049607,23.76387914
4.994735052,1.192984608,23.76648211
4.999761809,1.192919541,23.76908502
5.004233583,1.192861603,23.77140063
5.008705356,1.192803611,23.77371619
5.01317713,1.192745568,23.77603181
5.017648904,1.192687471,23.7783474
5.021927035,1.192631841,23.78056277
5.026205167,1.192576163,23.7827781
5.030483299,1.192520437,23.7849935
5.034761431,1.192464662,23.78720885
5.038919065,1.192410413,23.78936186
5.043076699,1.192356118,23.79151483
5.047234333,1.192301777,23.79366786
5.051391966,1.192247391,23.79582085
5.055056731,1.192199415,23.79771866
5.058721496,1.192151403,23.79961645
5.062386261,1.192103355,23.80151425
5.066051026,1.192055273,23.80341209
5.070635485,1.191995074,23.80578616
5.075219944,1.19193482,23.80816028
5.079804403,1.19187451,23.81053438
5.084388862,1.191814145,23.81290852
5.089593445,1.191745548,23.81560379
5.094798027,1.19167688,23.81829908
5.10000261,1.19160814,23.82099441
5.105207193,1.191539329,23.82368971
5.110215901,1.191473041,23.82628363
5.11522461,1.191406686,23.82887753
5.120233319,1.191340266,23.83147146
5.125242027,1.191273779,23.83406541
5.129589397,1.191216018,23.83631685
5.133936767,1.191158207,23.83856833
5.138284138,1.191100346,23.84081979
5.142631508,1.191042436,23.84307129
5.147036759,1.190983704,23.84535274
5.15144201,1.190924921,23.84763424
5.155847262,1.190866086,23.84991572
5.160252513,1.190807201,23.85219724
5.164643316,1.190748458,23.85447126
5.169034119,1.190689664,23.85674532
5.173424922,1.19063082,23.85901935
5.177815724,1.190571925,23.86129344
5.180240802,1.190539375,23.86254941
5.18266588,1.19050681,23.8638054
5.185090957,1.190474229,23.8650614
5.187516035,1.190441632,23.86631741
5.189941113,1.190409021,23.8675734
5.19236619,1.190376393,23.8688294
5.194791268,1.190343751,23.87008543
5.197216346,1.190311092,23.87134143
5.200163034,1.190271389,23.87286759
5.203109722,1.190231662,23.87439379
5.206056411,1.190191913,23.87591996
5.209003099,1.190152141,23.87744614
5.213264445,1.190094585,23.87965326
5.21752579,1.19003698,23.88186036
5.221787135,1.189979328,23.8840675
5.22604848,1.189921629,23.88627461
5.231361272,1.189849625,23.88902635
5.236674064,1.189777547,23.89177811
5.241986856,1.189705395,23.89452986
5.247299647,1.189633169,23.89728167
5.254624704,1.189533465,23.90107575
5.261949761,1.18943362,23.90486984
5.269274818,1.189333633,23.90866396
5.276599875,1.189233506,23.91245813
5.282884966,1.189147481,23.91571365
5.289170056,1.189061353,23.91896921
5.295455147,1.188975121,23.92222477
5.301740238,1.188888785,23.92548035
5.305501181,1.188837073,23.9274285
5.309262124,1.188785324,23.92937661
5.313023067,1.188733537,23.93132478
5.31678401,1.188681713,23.93327291
5.320544953,1.188629852,23.93522109
5.324305896,1.188577954,23.93716925
5.328066839,1.188526019,23.93911743
5.331827782,1.188474046,23.94106563
5.334949258,1.188430882,23.94268256
5.338070735,1.188387693,23.94429954
5.341192211,1.188344478,23.94591648
5.344313687,1.188301237,23.94753345
5.348752311,1.188239706,23.94983273
5.353190935,1.188178123,23.95213202
5.357629558,1.188116489,23.95443132
5.362068182,1.188054803,23.95673064
5.366266836,1.187996404,23.95890564
5.370465491,1.187937959,23.96108068
5.374664146,1.187879467,23.9632557
5.3788628,1.18782093,23.96543077
5.383991295,1.187749365,23.9680875
5.389119791,1.187677732,23.97074429
5.394248286,1.187606029,23.97340106
5.399376782,1.187534257,23.97605786
5.404954699,1.187456117,23.97894753
5.410532616,1.187377896,23.98183717
5.416110533,1.187299593,23.98472684
5.42168845,1.187221208,23.98761656
5.426195624,1.18715781,23.98995155
5.430702798,1.187094359,23.99228658
5.435209972,1.187030854,23.9946216
5.439717147,1.186967296,23.99695664
5.444224321,1.186903685,23.99929171
5.448731495,1.18684002,24.00162677
5.453238669,1.186776302,24.00396188
5.457745844,1.186712531,24.00629694
5.463164392,1.186635794,24.00910424
5.468582941,1.18655898,24.01191154
5.47400149,1.186482089,24.01471884
5.479420038,1.186405121,24.01752619
5.484044383,1.186339373,24.01992207
5.488668728,1.186273569,24.02231796
5.493293073,1.186207709,24.02471388
5.497917418,1.186141793,24.02710978
5.502668068,1.186074018,24.02957118
5.507418718,1.186006184,24.03203255
5.512169368,1.18593829,24.03449396
5.516920018,1.185870337,24.03695539
5.521473654,1.185805147,24.03931473
5.52602729,1.185739902,24.04167413
5.530580925,1.185674603,24.04403348
5.535134561,1.185609249,24.0463929
5.539072665,1.185552685,24.04843336
5.543010769,1.185496081,24.05047387
5.546948873,1.185439436,24.05251436
5.550886977,1.185382751,24.05455489
5.555096825,1.185322108,24.0567362
5.559306674,1.18526142,24.05891755
5.563516523,1.185200684,24.0610989
5.567726372,1.185139903,24.06328026
5.572699738,1.185068037,24.06585728
5.577673104,1.184996107,24.06843428
5.582646469,1.184924112,24.07101134
5.587619835,1.184852052,24.07358838
5.592593201,1.184779927,24.07616545
5.597566566,1.184707737,24.07874257
5.602539932,1.184635482,24.08131965
5.607513298,1.184563163,24.08389678
5.614458562,1.18446206,24.08749575
5.621403826,1.184360831,24.09109477
5.628349091,1.184259476,24.0946938
5.635294355,1.184157994,24.09829286
5.641525531,1.184066838,24.10152191
5.647756707,1.18397558,24.10475099
5.653987883,1.183884221,24.10798012
5.660219059,1.183792759,24.11120928
5.664747406,1.183726228,24.11355597
5.669275753,1.183659644,24.11590271
5.673804099,1.183593005,24.11824945
5.678332446,1.183526313,24.12059621
5.682860793,1.183459566,24.12294301
5.68738914,1.183392766,24.12528978
5.691917487,1.183325913,24.12763661
5.696445834,1.183259005,24.12998341
5.701243512,1.18318806,24.13246984
5.70604119,1.183117054,24.1349563
5.710838868,1.183045987,24.13744273
5.715636545,1.182974861,24.13992923
5.720434223,1.182903674,24.14241571
5.725231901,1.182832426,24.14490222
5.730029579,1.182761119,24.14738878
5.734827257,1.182689751,24.1498753
5.738754404,1.182631287,24.1519107
5.742681551,1.182572784,24.15394608
5.746608697,1.182514239,24.1559815
5.750535844,1.182455655,24.1580169
5.754364079,1.182398507,24.16000108
5.758192315,1.18234132,24.16198525
5.76202055,1.182284096,24.16396945
5.765848785,1.182226832,24.16595364
5.76967702,1.182169531,24.16793786
5.773505256,1.182112191,24.16992207
5.777333491,1.182054812,24.17190632
5.781161726,1.181997395,24.17389056
5.785379612,1.18193409,24.17607679
5.789597498,1.181870738,24.17826303
5.793815383,1.181807339,24.18044928
5.798033269,1.181743894,24.18263557
5.800322868,1.181709435,24.18382234
5.802612467,1.181674961,24.18500911
5.804902067,1.181640474,24.18619592
5.807191666,1.181605974,24.18738272
5.809481265,1.181571459,24.1885695
5.811770864,1.181536931,24.1897563
5.814060463,1.181502389,24.19094314
5.816350062,1.181467833,24.19212992
5.818908016,1.181429211,24.19345584
5.82146597,1.181390572,24.19478179
5.824023924,1.181351915,24.19610769
5.826581878,1.181313242,24.19743363
5.831319147,1.181241574,24.19988925
5.836056415,1.181169848,24.20234489
5.840793684,1.181098063,24.20480052
5.845530953,1.181026218,24.20725621
5.849855183,1.180960587,24.20949778
5.854179414,1.180894907,24.21173937
5.858503644,1.180829178,24.213981
5.862827875,1.180763399,24.21622261
5.867152105,1.180697572,24.21846428
5.871476336,1.180631696,24.22070592
5.875800566,1.180565771,24.2229476
5.880124797,1.180499797,24.22518929
5.883985817,1.180440848,24.22719087
5.887846836,1.180381861,24.22919246
5.891707856,1.180322834,24.23119406
5.895568876,1.180263769,24.23319569
5.898818868,1.180214021,24.23488054
5.902068861,1.180164245,24.23656541
5.905318853,1.180114441,24.2382503
5.908568846,1.18006461,24.23993517
5.911818838,1.180014751,24.2416201
5.915068831,1.179964865,24.24330497
5.918318823,1.17991495,24.24498991
5.921568816,1.179865008,24.24667482
5.925301132,1.179807621,24.24860983
5.929033447,1.179750197,24.25054482
5.932765763,1.179692736,24.25247985
5.936498079,1.179635239,24.25441487
5.940512349,1.179573358,24.25649611
5.944526619,1.179511434,24.25857734
5.948540889,1.179449468,24.26065862
5.952555159,1.179387461,24.26273986
5.956569429,1.179325411,24.26482118
5.960583699,1.179263318,24.26690245
5.964597968,1.179201184,24.26898378
5.968612238,1.179139008,24.2710651
5.975444844,1.179033081,24.27460772
5.982277449,1.178927033,24.27815039
5.989110054,1.178820862,24.2816931
5.995942659,1.17871457,24.28523586
6.006193236,1.178554875,24.29055095
6.016443813,1.178394907,24.29586614
6.026694389,1.178234663,24.30118142
6.036944966,1.178074144,24.30649684
6.047195543,1.177913351,24.31181231
6.057446119,1.177752283,24.31712792
6.067696696,1.177590941,24.32244362
6.077947272,1.177429323,24.32775943
6.087663796,1.177275873,24.33279842
6.09738032,1.177122175,24.33783745
6.107096844,1.176968231,24.34287661
6.116813367,1.17681404,24.34791589
6.12225824,1.176727528,24.35073977
6.127703113,1.176640938,24.3535637
6.133147986,1.176554271,24.35638767
6.138592859,1.176467527,24.35921169
6.144037732,1.176380705,24.36203572
6.149482605,1.176293806,24.36485977
6.154927478,1.176206829,24.36768387
6.160372351,1.176119774,24.37050801
6.164326783,1.176056501,24.3725591
6.168281215,1.175993187,24.37461021
6.172235647,1.175929832,24.37666134
6.176190079,1.175866437,24.37871248
6.180144511,1.175803,24.38076366
6.184098944,1.175739523,24.38281482
6.188053376,1.175676004,24.38486605
6.192007808,1.175612445,24.38691724
6.196732507,1.175536452,24.38936804
6.201457207,1.175460401,24.39181887
6.206181906,1.175384292,24.39426968
6.210906605,1.175308124,24.39672056
6.214938313,1.175243082,24.39881197
6.21897002,1.175177997,24.40090338
6.223001727,1.175112871,24.40299485
6.227033434,1.175047701,24.40508629
6.230760783,1.174987414,24.4070199
6.234488133,1.17492709,24.40895349
6.238215482,1.17486673,24.41088713
6.241942831,1.174806334,24.41282076
6.246397436,1.174734107,24.4151317
6.250852041,1.174661827,24.41744269
6.255306645,1.174589496,24.41975365
6.25976125,1.174517113,24.42206468
6.265521053,1.174423445,24.42505287
6.271280857,1.17432969,24.42804106
6.27704066,1.174235849,24.4310293
6.282800463,1.174141921,24.43401759
6.286979253,1.174073722,24.43618567
